delta,ratio
-21.397180222277754,0.0021321711828863974
-17.791557689470753,0.0012066683067983458
-22.773504965150536,0.006583957169132721
-19.153377513358762,0.0010075094600452209
-23.161175050978464,0.0009957942337656253
-20.762325946119127,0.0010778008177227943
-17.837121469149693,0.0011832378542391546
-20.46677729187482,0.0009840790074860295
-8.878479192365958,0.010449981841399267
-19.98090939632951,0.0018158600733373166
-19.94400296475267,0.00377230286202978
-18.231327556425086,0.0025304888763926477
-21.709336815684345,0.0011246617228411768
-20.289288114385645,0.001804144847057721
-23.375644286948713,0.0010192246863248164
-11.888596765933102,0.0023547604821987137
-19.783065924319445,0.004205766234374817
-14.813663738761269,0.0038074485408685667
-6.623239876908833,0.001148092175400368
-9.23750039593126,0.0018978666572944856
34.79768134074023,0.03145538256071416
-20.040037365134893,0.0021321711828863974
-16.929893174065846,0.0020267341463700373
-21.71507661160271,0.001148092175400368
-21.06392014901768,0.0017572839419393385
-10.10434342944096,0.0022141777668435664
-22.57123197697467,0.0007263440293349266
-19.73017014901768,0.0011246617228411768
-19.312809037906568,0.0010543703651636031
-11.558002546021424,0.0031279654166520227
-22.0430343681319,0.0016752773579821695
-21.996610912069887,0.000972363781206434
7.817687205667966,0.07900748602959266
-20.67745550255303,0.002319614803359927
-15.244318158967927,0.0015698403214658091
-20.733443958541486,0.0008200658395716913
-15.737340062437593,0.0009020724235288605
-19.707253482351014,0.0007029135767757355
-12.744522476190848,0.03423189118897831
-21.104510866317256,0.0018510057521761033
-21.347729672827203,0.0009840790074860295
-20.14675479468697,0.0044635012125259195
-22.42843992302898,0.0020735950514884196
-21.913299749438288,0.003713726730631802
-18.167392899334537,0.0030811045115336404
-23.556160586176148,0.000714628803055331
-18.361276470856758,0.0013589662484330884
-22.54361711871465,0.001546409868906618
-8.937702200299729,0.012183835330779415
-23.294934641771302,0.0016167012265841914
-23.305401630499162,0.0006326222190981619
4.2641793502402265,0.008165512716878126
1.7039356605065024,0.0016401316791433826
