delta,ratio
-5.350828678530673,0.0005151197176380807
-4.940775768477762,0.00040064866927406274
-5.749192158289501,0.0008203758466087951
-5.939456349022324,0.003787083850042927
-3.0475081165894213,0.00055327673375942
-2.996798177441349,0.0006486692740627683
-3.7026805303825245,0.00046742344748640656
-6.469803818053757,0.0006963655442144424
-4.7026805303825245,0.0006963655442144424
-4.018156720858714,0.001602594677096251
-6.836013863715857,0.0008585328627301345
-5.9789963198562095,0.0007249833063054469
-2.6232687656766416,0.006486692740627683
-1.713579712943833,0.024506343603930173
-5.894988222690216,0.0012401030239435277
-5.7860138637158585,0.0003434131450920538
-3.4455376732396665,0.000667747782123438
-0.5340758792197331,0.0032815033864351806
-4.3471249748269685,0.0008585328627301345
-3.576447788765167,0.0048364017933797574
-5.38383995067238,0.0006582085280931031
-3.7256690361296503,0.00414957550319565
-6.194300642114369,0.0017075264714299342
-4.9526805303825245,0.0009157683869121435
-1.9388321338810677,0.003271964132404846
-4.033930530382525,0.0015262806448535725
-2.5668780612467224,0.000772679576457121
-4.652523790570612,0.00304302203567681
-0.0007574534594478877,0.000992082419154822
-7.392000918732039,0.0009825431651244872
-5.924024403900312,0.004826862539349423
-5.031027848879424,0.026147095297147763
-4.776302084267236,0.03044929886482877
-5.574475402177397,0.00223218544309835
-2.3351591628611565,0.001116092721549175
-5.478722197049191,0.003663073547648574
-2.3693471970491906,0.00045788419345607173
-4.9979825438053425,0.0014213488505198893
-2.802342692544686,0.005647238385958218
-3.9566487843507794,0.0006009730039110942
-0.3323101600121543,0.000772679576457121
-4.458236085938081,0.0008585328627301345
-3.109155350526409,0.0026519126204330823
-4.119347197049191,0.00045788419345607173
-5.291789441273613,0.0019269293141276351
-4.5517371341561095,0.0015167413908232375
-7.1636180303825245,0.001221024515882858
-3.120590978143719,0.0006391300200324335
3.2482998617743366,0.0009730039110941524
0.8381357961480891,0.0009348468949728131
-7.169347197049191,0.001001621673185157
-5.755312109329893,0.0030811790517981494
-2.7174406779840012,0.01551082705332443
-1.8410453102567388,0.0015167413908232375
-4.946452772375407,0.005361060765048173
-6.724419660817308,0.00043880568539540207
0.821128993427001,0.0014022703424592198
-4.361410689112683,0.0024038920156443768
-1.6024360316050181,0.0039015548984069445
-1.376259364848023,0.026681293522846514
1.9866152717018242,0.09793952112944768
-2.433204157457876,0.007469235905752171
-4.705033471558995,0.004054182962892301
