delta,ratio
-22.328827322210444,0.0007262565422294497
-22.048323526489256,0.0024866392478508333
-22.58962490355222,0.0011920080203983358
-23.3927575281601,0.002399804226497312
-18.221963619230472,0.0007025742636784894
-18.278687069756025,0.0004894337567198466
-21.795413473579202,0.0008525620278345714
-18.581514181028226,0.0007025742636784894
-23.123530322822813,0.0005604805923727275
-19.227322305488034,0.0020524641410832275
-18.692099633423258,0.000299975528312164
-23.455503470117797,0.0008446679349842513
-17.261151691361015,0.005794264152134958
-22.48599851300145,0.008825595806657878
-22.707068247619297,0.0008604561206848914
-5.081038081237708,0.00046575147816888625
-20.190783843949575,0.0003157637140128042
-3.9772592537856397,0.0009630793277390528
-10.21123838940412,0.0003473400854140846
-22.486063564229294,0.011288552775957751
-0.5606883025483,0.008675608042501795
-11.380548944620713,0.0011762198346976958
-7.864857918023645,0.0017051240556691428
-17.300918979084706,0.0005841628709236878
-8.5180565712223,0.0006946801708281692
-19.55421359601569,0.0009551852348887328
16.901700818627116,0.001286737134602177
-20.803283843949572,0.001263054856051217
-21.36791150352404,0.0007420447279300899
-22.19330677972939,0.0025813683620546746
-4.1535389459903875,0.0038681054966568517
-19.037578715744445,0.0006157392423249683
-23.072389766500827,0.0034655067612905264
-21.58683647552852,0.000599951056624328
-12.47347615164188,0.0006157392423249683
-19.882955561121292,0.0007815151921816905
-3.7372124153781456,0.001049914349092574
-22.02178384394957,0.0009867616062900133
-21.117240154629187,0.0008130915635829708
-17.172073152125673,0.0025103215264017935
-21.78200006016579,0.0014604071773092195
-14.165783843949573,0.0011525375561467354
-21.653588721998354,0.001941946841178746
-20.336724014889743,0.0009236088634874524
-11.746864925030653,0.0005841628709236878
-18.224066052538532,0.002573474269204354
-22.169865476602634,0.0019340527483284258
-20.87546126330441,0.0007341506350797698
-17.339253231704674,0.0007736210993313703
-22.60012727829301,0.001563030384363381
35.33094818219422,0.0012077962060989761
-16.97578384394957,0.0007894092850320105
-22.540783843949573,0.0004420691996179259
7.485378946748103,0.0010183379776912936
-21.077548549831924,0.0008051974707326508
-22.594355272521,0.00033155189971344445
-21.8218122127439,0.0022261341837902697
-18.74972544978899,0.004325962881975418
3.9274364950334792,0.001863005912675545
-21.18483146299719,0.0008288797492836111
-17.06321974138547,0.0009236088634874524
-22.286714076507714,0.0016972299628188227
-18.432450510616242,0.00035523417826440476
-22.305783843949573,0.00039470464251600525
-22.126400282305738,0.004610150224586941
-18.356960314537808,0.0005367983138217672
-19.125783843949574,0.0017761708913220237
-22.17948247408656,0.004033881446513574
-21.253085431251158,0.0009946556991403332
-16.805783843949573,0.00039470464251600525
-23.183025223259918,0.0013735721559556984
-21.59853238196127,0.001349889877404738
-20.299804462506273,0.0015314540129621004
-16.9901081682739,0.0064257915801605656
-18.476894955060686,0.00035523417826440476
-19.95149812966386,0.0019893113982806664
-21.15616845933419,0.000820985656433291
-17.515888665752506,0.0037654822896026905
-23.020622553626993,0.0004894337567198466
-19.478283843949573,0.0005052219424204867
3.807867847411444,0.0006315274280256084
1.4059289547661642,0.0008288797492836111
2.07637728125533,0.0006473156137262486
2.685417672621921,0.000299975528312164
1.6256082725060814,0.0005683746852230476
1.6793664383561646,0.0005052219424204867
2.283263847528291,0.0009078206777868122
