delta,ratio
-10.211448234040013,0.002310522862766352
-11.549913205035105,0.0011837864049975754
-11.58586953033631,0.000912799155660781
-11.788696911288692,0.001497561114755969
-11.490503151025965,0.002481672704452748
-11.937977088475845,0.0012265738654191746
-11.84303864798337,0.0024246227572239498
-9.663482235254342,0.0043500584761959095
-11.41975281190981,0.006888781127877457
-9.908888695096035,0.031163533673731352
-10.736139592064706,0.003465784294149528
-10.637054875163898,0.004963345408905496
-11.63274453033631,0.000912799155660781
-10.000337122928904,0.00192543571897196
-11.61351376110554,0.0014832986279487692
-11.323983846575626,0.0016687109564423653
-11.524228046819827,0.001297886299455173
-10.329778428641395,0.0008414867216247825
-4.9551129513889425,0.002167897994694355
-12.036315958907739,0.002495935191259948
-12.111640634232415,0.0010982114841543772
-9.989022063375959,0.01295033802093733
-2.563300085891866,0.0008985366688535813
-12.25774453033631,0.0006275494195167869
-9.964799745060237,0.0023247853495735517
-11.684887387479169,0.004991870382519896
-9.553710759229368,0.007601905468237442
-8.208162066870758,0.006831731180648658
-11.704373743819456,0.0012693613258407735
-11.28899453033631,0.000912799155660781
-12.233550981949215,0.0013264112730695724
-12.021537633784586,0.002068060587043957
-11.91683543942722,0.0010982114841543772
-9.807744530336311,0.0007844367743959837
-9.579173101764882,0.0008985366688535813
-10.862174910083146,0.002253472915537553
-11.147744530336311,0.0021393730210799555
-7.54774453033631,0.0007131243403599852
-10.655226544724801,0.007929942664803034
-8.259956919716842,0.003223322018427133
-7.718089357922517,0.004136121174087914
-4.783254734417943,0.001397723707105571
-7.534060319809996,0.0008129617480103831
-10.261019639506618,0.003266109478848732
-8.8966334192252,0.0005134495250591893
2.4203405760466694,0.01675842199845965
-9.390353225988484,0.0016401859828279659
-9.293458816050595,0.010482927803291782
-9.141673101764882,0.0015973985224063667
-10.674411197002978,0.0008557492084319822
-9.752842569551998,0.0007273868271671849
-11.790127950025429,0.0027526599537895428
-11.53835677523427,0.0006988618535527855
29.82998528581077,0.10705422597484097
-9.164812593163536,0.0027241349801751433
-11.943228401304053,0.0008842741820463817
-9.148240398104907,0.0017257609036711642
-10.666704067908565,0.0024674102176455485
-9.10584262843441,0.014248224320392504
-9.841077863669643,0.002310522862766352
-4.457182732583501,0.0012693613258407735
-11.368400268041228,0.0008700116952391819
-3.3769752995670803,0.0009270616424679807
-8.218628884077807,0.0020965855606583563
-4.539659423953331,0.002681347519753544
-9.427497616756064,0.002310522862766352
-9.404438745212342,0.0017257609036711642
-12.516835439427219,0.0007844367743959837
-11.30911439335001,0.0010411615369255783
-7.718270846125785,0.0010839489973471774
-11.984075891283055,0.0048207205408335
-12.254563868758702,0.0056051573152294835
-9.336691898757362,0.0010839489973471774
-9.433276445229929,0.002011010639815158
-9.794781567373349,0.0015403485751775679
-9.572630026519516,0.001868385771743161
-8.729966752558532,0.0017970733377071625
8.719658626048194,0.019881906609236385
-8.224612000215828,0.0011837864049975754
-11.20774453033631,0.001497561114755969
-12.171923634813922,0.0019111732321647602
-11.45709517968696,0.005491057420771886
-10.575926348518129,0.0006275494195167869
-10.062092356423268,0.0013121487862623727
4.776255469663688,0.0017828108508999628
-11.46519133884695,0.001340673759876772
-3.7940946787042638,0.0048064580540263
-10.782134774238749,0.0023390478363807515
-10.631121153712934,0.0010982114841543772
-9.903372174906128,0.010112103146304589
-5.336511653623981,0.0010411615369255783
-3.7604327023793207,0.0013264112730695724
-5.76384209131192,0.0017542858772855636
-8.219665060137634,0.00430727101577431
-6.487942550138291,0.00288102233505434
-8.34788058475808,0.004193171121316713
-5.468528844061801,0.0014547736543343698
-10.488031268687564,0.003979233819208717
-6.662916944129414,0.0016544484696351656
-11.09774453033631,0.0028524973614399408
-5.862884717252198,0.0030521721767407363
4.4144007983834115,0.004121858687280714
6.141509201006972,0.0019111732321647602
-9.4966334192252,0.0025672476252959465
1.6687260578989829,0.0029095473086687396
2.522514835657926,0.004949082922098297
-2.8966334192252,0.0021821604815015546
-11.50774453033631,0.0007701742875887839
-10.284340275017161,0.000670336879938386
-10.17064045793812,0.009456028753173404
-8.735592631602133,0.004506945831075106
-9.25774453033631,0.0026242975725247453
-9.37381595890774,0.0015973985224063667
-9.074411197002977,0.0017114984168639645
-10.034650359932723,0.0031805345580055338
-6.257744530336311,0.0006845993667455858
-3.162156295042193,0.0019396982057791597
-10.69679046673207,0.004036283766437516
-11.124210393790126,0.0035513592149927263
-5.174411197002977,0.001968223179393559
-11.763696911288692,0.0023960977836095503
-9.794841304529859,0.002210685455115954
-10.79658573205305,0.016615797130387654
-9.676489658941144,0.01829877057363722
-7.344001840277832,0.004877770488062299
-11.113626883277487,0.0012123113786119749
-10.63574453033631,0.0035656217017999256
-10.850881785238272,0.0007273868271671849
0.1669102423578126,0.0014547736543343698
-0.29116352754796715,0.0007416493139743846
1.2701702442635083,0.0027526599537895428
-30.66272981614708,0.0011409989445759763
1.650729677045466,0.002167897994694355
2.7898906829806434,0.0008414867216247825
2.197639010553539,0.0008700116952391819
1.4433754810335344,0.0012123113786119749
