delta,ratio
-26.675181387539723,0.0032379924446842958
-24.03376724612558,0.0029681597409606042
-25.057034216622103,0.01136295496791989
-24.99160650831267,0.0020687173952149665
-27.87359408595242,0.0025184385680877856
-26.1588249295589,0.005906338070396354
-25.907470723855905,0.02233615158601667
-19.351949064307398,0.003297955267734005
-17.932793809398966,0.016519757750194878
-25.397403609761945,0.012892006955687475
-21.039696099880523,0.015170594231576422
-23.26696882715325,0.0020687173952149665
-23.57188277642861,0.011512862025544163
-23.82407027642861,0.002248605864364094
-25.605195817554154,0.0023085686874138034
-26.725403609761944,0.0037476764406068237
-22.083678119565867,0.0030581039755351682
-27.47093302152665,0.0020387359836901123
-25.13099434335268,0.007765185584937339
-26.02581891030839,0.00548659830904839
-26.76248297484131,0.0018888289260658392
