delta,ratio
-25.36042681754071,0.0012120944992947814
-23.159469879741668,0.0012561706629055007
-23.528676478327682,0.002953102961918195
-23.13614810224403,0.0036803596614950634
-22.58829920900149,0.008352433004231311
-19.79982075693465,0.04998236953455571
-24.38765859477249,0.00978490832157969
-18.892009676099043,0.008087976022566995
-24.088210270043263,0.00392277856135402
-24.154389611503504,0.005707863187588152
-24.37124932836322,0.0009255994358251058
-23.814972272086166,0.0012120944992947814
-24.305029090267983,0.0028208744710860366
-25.376011233125126,0.0015426657263751763
-18.679131101762238,0.0019173131170662906
-15.724897209534038,0.0024021509167842033
-24.4139760080762,0.0016087799717912554
-24.852666285389933,0.0027106840620592385
-25.4882265540361,0.0015206276445698167
-24.041849742441897,0.005068758815232722
-21.633154090267983,0.002953102961918195
-24.61232075693465,0.0010578279266572638
-21.603033608340272,0.0036583215796897038
-23.096568724414325,0.0027106840620592385
-24.588010451417095,0.016109837799717912
-22.932517147592826,0.0034599788434414667
-24.328806264181026,0.0010137517630465444
-21.41947887659277,0.0025784555712270803
-23.907490373453825,0.012451516220028208
-25.038154090267984,0.004407616361071932
-23.412815107217135,0.00390074047954866
-24.81872110057726,0.0021376939351198873
-21.09175281638263,0.0034599788434414667
-24.898460212716962,0.004319464033850494
-23.65501201376525,0.004032968970380818
-23.885901343015234,0.002005465444287729
-20.180029090267983,0.0014104372355430183
-24.058036719375963,0.009388222849083215
-22.008154090267983,0.002468265162200282
-25.22373380041291,0.006082510578279267
-22.307631077715683,0.026335507757404796
-23.289205045681996,0.0034599788434414667
-22.444265201379096,0.0019834273624823695
55.98449296855556,0.005994358251057828
-22.085563020937784,0.01875440761636107
-20.963154090267984,0.004407616361071932
-25.02150360483109,0.002269922425952045
-25.19229387521422,0.004099083215796897
-24.556231013344906,0.003437940761636107
-24.9839003589247,0.002953102961918195
-21.937699544813437,0.004848377997179126
-24.564188573026605,0.0025564174894217207
-22.7673004317314,0.0018071227080394923
-24.633893188568056,0.02981752468265162
-23.244265201379093,0.0015867418899858955
-10.95157514289956,0.008374471086036672
-23.417876312490204,0.003173483779971791
-17.27399916069052,0.003129407616361072
-25.210931868045762,0.0009917136812411847
-20.060338556287398,0.002269922425952045
-23.32718394101425,0.002953102961918195
0.5886319845857404,0.0038125881523272216
2.017476275486235,0.0012782087447108603
2.0060436002590123,0.0009035613540197461
1.3272697105449724,0.0010798660084626235
