delta,ratio
-23.740839366027757,0.0018419124200352538
-24.352718526294012,0.001247747123249688
-24.52996720354269,0.0021389950684280365
-22.98979143455336,0.0023370501673565585
-19.517797891373377,0.00623873561624844
-21.92794281890961,0.006377374185498406
-19.221715914278743,0.001564635281535323
-15.519111520273214,0.005169238082034422
-22.099571290388155,0.0034461587213562815
-21.380813257264144,0.006199124596462736
-22.67328443381644,0.0018221069101424015
-24.075296114543242,0.0013269691628210968
-23.384464558040044,0.0029114099542492723
-19.16801434158983,0.001960745479392367
-4.325262498837986,0.0021984115981065933
-21.430469400655056,0.0023370501673565585
-19.382559796135283,0.0014854132419639143
-13.619307763614959,0.004060129528034699
-23.283538180663157,0.011606028797211385
-18.517797891373377,0.0020795785387494803
-18.920348105771936,0.008357925174783625
-23.622559796135285,0.002614327305856489
-22.224710333769693,0.005525737260105762
-23.395145465917217,0.0021191895585351843
-21.340869655290213,0.004218573607177516
-22.655893129468616,0.0015844407914281753
-20.39626010194568,0.002158800578320889
-22.754058267083295,0.002158800578320889
-25.084648494275484,0.00461468380503456
-24.818393129468618,0.0015844407914281753
1.9717128478047083,0.0011685250836782793
