delta,ratio
-5.4191850110007795,0.0017228734735690256
-5.625706750131215,0.0016064631037332805
-3.0115763153486057,0.004283901609955415
-4.827721596366633,0.0009545650326531087
-4.913371057512407,0.0010011291805874067
-4.269185011000779,0.0011641036983574497
-0.6109325838163127,0.0011990268093081732
-5.726214188719613,0.00877734188561517
-5.806369126524245,0.0032245672444501357
-6.5376713633581005,0.004691337904380522
-4.147445880565996,0.0013387192531110672
-4.757854961739696,0.002363130507665623
-6.4651033783477185,0.0005704108121951504
-3.7287088205245897,0.0009778471066202578
0.5808149889992205,0.0006518980710801718
-6.643868555304577,0.0009196419217023852
-6.226562060181108,0.002130309767994133
-6.220909148931813,0.0010127702175709813
-0.5089908362434983,0.0023980536186163463
-1.6492293568987844,0.005250107679592098
-5.582048081540199,0.014027449565207269
-6.766407233223001,0.0008381546628173637
-5.026754732116318,0.011687601131508794
-5.363485529135495,0.002246720137829878
-1.2993819475434485,0.005319953901493545
0.2781834100518523,0.00243297672956707
-6.012042153857923,0.0008148725888502148
-6.99795213428845,0.0008497956998009383
-2.8527598902278335,0.0024096946555999207
-2.6467491135648817,0.003632003538875243
-5.6202553473922165,0.0038066190936288605
-5.410662283728053,0.008195290036436445
4.148010314541791,0.013945962306322246
-2.6791850110007793,0.0011641036983574497
-1.0907536384517602,0.002374771544649197
-4.6144975110007795,0.002980105467795071
-4.143157613740506,0.004248978499004691
-3.891407233223001,0.0015715399927825572
-5.728590951594839,0.0011757447353410242
-1.5350693362312917,0.013887757121404375
-5.29995424177001,0.0015133348078646845
-6.3782759200916885,0.0006402570340965974
-4.849185011000779,0.007566674039323423
-2.775024427059174,0.006379288266998824
-6.812042153857922,0.0007333853299651933
-4.203275920091688,0.0010244112545545556
-5.837606063632359,0.0011058985134395772
-3.013524633642289,0.0024678998405177933
-3.2574203051184263,0.0011873857723245986
-2.2406135824293507,0.002444617766550644
-2.763524633642289,0.0006169749601294483
-2.625706750131215,0.0008032315518666402
36.516443731514194,0.001944053176256941
-6.269185011000779,0.0005238466642608524
23.919682176499222,0.011920421871180285
-0.9591850110007787,0.0011641036983574497
1.7842048195076945,0.0027472847281235814
-0.7868320698243085,0.001781078658486898
9.33081498899922,0.0010942574764560026
0.08637054455477688,0.0005238466642608524
-5.0842793506234205,0.0012339499202588967
-1.4943123454659748,0.006856570783325379
-2.820700162515932,0.0015366168818318337
-1.0624434379670724,0.0010360522915381302
0.0249326360580433,0.0009894881436038321
1.567657094262378,0.0008847188107516617
-1.5703344362881353,0.005063851087854906
-1.3858516776674463,0.004190773314086819
-1.283046397139394,0.0035272342060230725
18.104921982123486,0.06941550353305473
4.447319843368154,0.0023980536186163463
-2.946962788778558,0.003771695982678137
-2.1929945348103033,0.0019556942132405155
4.836133763215495,0.16524451998183998
-0.9804095007966982,0.0022816432487806015
-5.762710190856895,0.001618104140716855
33.41414832233256,0.0018160017694376215
1.727944175602092,0.00243297672956707
-1.385873238685127,0.008998521588303086
-3.7263278681436365,0.0008148725888502148
-5.249295508238349,0.002107027694026984
-1.7519875587714804,0.001827642806421196
-3.449185011000779,0.0011641036983574497
5.79027444845868,0.0012921551051767691
-2.639987930708809,0.001594822066749706
-4.119748215005785,0.009301188549876023
-5.353967619696432,0.0010709754024888537
-3.6165534320534114,0.0013270782161274926
-5.13857276610282,0.0005704108121951504
-4.046844585468865,0.0021885149529120053
-3.98918501100078,0.0017461555475361745
-1.563124404940174,0.0007683084409159168
-4.517011097957301,0.0005354877012444269
-3.869185011000779,0.0008148725888502148
-1.212053600744369,0.029056028311001944
-1.2793545025262034,0.0006868211820308954
-4.323131691607157,0.02226930374957801
-2.680691287151408,0.01112883135629722
-2.2267981797250602,0.0056575439740172056
-2.541278034256594,0.0010011291805874067
-3.908315445783389,0.0010709754024888537
-3.6544791286478375,0.0039579525744153285
-0.027393966224659394,0.0015598989557989826
-5.931843238848881,0.003678567686809541
-3.402518344334112,0.0008730777737680872
-1.8441353092115147,0.005855441602737972
-4.414597855037476,0.005075492124838481
-3.3257506675664352,0.001152462661373875
-2.7751452759014423,0.001757796584519749
-0.9322284892616484,0.005354877012444269
-2.2262319908665518,0.0017345145105526001
-1.4834707252864945,0.002444617766550644
-1.855697129019747,0.011047344097412197
-3.5040043446469546,0.024807049811997252
-5.95087515184585,0.0008265136258337893
-2.265676239070954,0.0006635391080637463
-3.9163114477823893,0.0020255404351419625
-1.6179029597187284,0.0013620013270782161
-1.9341200759358443,0.004481799238676181
-5.161867937830047,0.002386412581632772
-5.396122280373474,0.009464163067646065
-6.4191850110007795,0.0008381546628173637
7.775354971802317,0.01353852601189714
-2.844442742959542,0.0011291805874067262
-4.738367400937886,0.005552774641165035
-4.902761653336546,0.001594822066749706
-4.2525183443341135,0.0006984622190144698
0.4331771937236315,0.001478411696913961
-4.339576072453294,0.0020837456200598348
-3.9729824793552098,0.0009196419217023852
-2.014639556455325,0.001920771102289792
-2.615292795431918,0.001944053176256941
-6.638881980697748,0.001152462661373875
-2.6474458805659964,0.0005354877012444269
-4.737491021929742,0.004260619535988266
-6.213981391091277,0.01286334586684982
-5.401943631690434,0.0013503602900946416
-1.908501250317018,0.0027240026541564323
-4.440924141435563,0.0010709754024888537
11.693059886958403,0.0022816432487806015
-5.813453785704336,0.005890364713688695
-1.5373168791326481,0.0010593343655052791
-3.0521637344050347,0.001641386214684004
-3.941648779116722,0.004016157759333202
-6.93005457621817,0.0008032315518666402
-0.5282090233942736,0.015028578745794675
