delta,ratio
-21.397181060396605,0.0016988934838493349
-19.56544262339501,0.0014753548675533698
-17.498282651583878,0.00480608025036325
-13.691241900570436,0.0024365709176260198
-15.327005621800115,0.0025483402257740024
-15.498248947505683,0.009254498714652956
-19.580963687696563,0.005499049960880742
-19.50430180343066,0.0038001564770314073
-18.51165474460713,0.001788308930367721
-16.61645417154123,0.007801497708729183
-15.249646870591384,0.0028389404269587573
-16.646332163961972,0.0027718788420699678
-21.03465474460713,0.002794232703699564
-18.76018415637184,0.001520062590812563
-20.337192379015733,0.002078909131552476
-20.69537567483969,0.0076897284005812
-21.33665474460713,0.0031295406281435117
-15.01274170112887,0.002056555269922879
-18.85922111628855,0.002525986364144406
-19.64595707018853,0.0038448642002906
-16.317802285590737,0.0013635855594053873
-14.205642086379283,0.017659550687381245
-8.00823150809261,0.00538728065273276
-16.090500898453286,0.0011624008047390188
-20.58801528882482,0.0032860176595506875
-16.392537097548306,0.0007600312954062815
-18.001340059292446,0.006393204426064602
-10.218456864748475,0.006326142841175813
-7.73439343807447,0.004448418464289706
-17.958931972329907,0.002257740024589248
-14.470865270922921,0.0021236168548116685
-6.598671911989108,0.005208449759695987
-6.139035696988085,0.0014082932826645802
-19.113484012899818,0.0018330166536269141
-13.922654744607133,0.008382698111098692
-20.561257919210306,0.007041466413322902
-21.783669669980267,0.0014977087291829663
-19.266300762306248,0.002525986364144406
-18.613484012899818,0.0018330166536269141
