delta,ratio
-30.08388119838689,0.0014466150423651548
-27.40951145048773,0.0020422800598096304
-27.44522573620202,0.0030634200897144454
-27.82797506234757,0.0006442907331542286
-26.718577384553665,0.0012642686084535807
-28.8261781171544,0.0020422800598096304
-30.17317604676102,0.0013979893266554016
-29.305543196519476,0.0005470393017347224
-31.15951145048773,0.0005105700149524076
-28.7629597263498,0.00493551014453994
-30.935573226549508,0.0004497878703152162
-27.87212305763059,0.0031120458054241986
-29.573747733236125,0.0035132079600296616
-23.638701551725077,0.001543866473784661
-29.21230648154363,0.0011183914613243215
-30.061098752075033,0.0005470393017347224
-29.031077384553665,0.010114148867628646
-26.53552223215889,0.0012885814663084571
-30.15951145048773,0.0009360450274127472
-21.588082879059158,0.0016168050473492907
-19.71413329922723,0.0014466150423651548
-24.860132568500156,0.0013979893266554016
-23.223405362482907,0.0028810736558028713
64.94820192240137,0.00380496225428818
-25.475331993581,0.008825567401320188
-26.63887652985281,0.0005470393017347224
-23.892276198177854,0.0024434422144150934
-23.221473584739023,0.001008983600977377
26.980109446414716,0.0037563365385784274
-20.76665430763059,0.0015073971870023463
-2.6435199792723765,0.0008144807381383645
-27.49858201847396,0.001008983600977377
-30.281960430079568,0.0005956650174444755
-25.88702467800096,0.0006564471620816669
-27.232038923015203,0.001580335760566976
-29.360603352216575,0.0019085593416078093
-18.723320974297256,0.0009117321695578707
-28.18808287905916,0.0008509500249206793
-26.618314058667934,0.0029296993715126245
-21.755115846092124,0.000790167880283488
-29.805495509347327,0.014162239700465592
-28.901610059842977,0.0013736764688005252
-27.005290671266952,0.0010697657456145682
-28.219552858355225,0.000838793595993241
-30.23417696624086,0.004023777974982069
-28.860916602712557,0.0014830843291474697
-26.58155106279283,0.008242058812803151
-30.74742353839982,0.0012642686084535807
-29.89777318874947,0.0017383693366236734
-30.35310290576143,0.0013007378952358956
-30.43665430763059,0.0006078214463719137
-29.831469122445405,0.0013128943241633338
-29.73942658485831,0.001227799321671266
-27.263907054883333,0.002212470064793766
-28.28227930763059,0.0015560229027120993
-28.6320389230152,0.000790167880283488
-30.239746284147223,0.006211935181920959
-29.08887652985281,0.0021881572069388897
-26.04695733793362,0.00922672955592565
-27.23887652985281,0.004595130134571668
-30.083320974297255,0.0007293857356462965
1.794246607122143,0.002248939351576081
1.0538612072858644,0.000790167880283488
4.671328671328672,0.0004741007281700928
