delta,ratio
-15.351325288737188,0.002918497127584406
-19.319898896670065,0.0021197505452981475
-19.33828522589351,0.002058308500506897
-13.135463716999626,0.0044852692697612976
-18.039121702849393,0.0027956130380019048
-19.269746341368766,0.0023347977020675248
-11.022922384925936,0.010690915793677614
-15.767593231320921,0.006758624927037572
-12.242917906645596,0.00236551872446315
-16.185938849666538,0.006820066971828823
-15.417860611000066,0.005744831187981936
-18.860206867684557,0.0009830727166600104
-6.537290201017889,0.0020275874781112715
-18.308123534351225,0.0014746090749900157
-14.002478124616164,0.0166200731160333
-10.53729020101789,0.0007373045374950079
-10.682744746472435,0.005068968695278179
-14.60780302153071,0.004792479493717551
-12.288463909938079,0.002181192590089398
-15.470623534351224,0.005529784031212559
-8.043037327454673,0.0026727289484194034
-15.756588446631925,0.008171791957236337
-12.565067978795668,0.004423827224970047
-17.839470886376144,0.00657429879266382
-8.687407218737718,0.03062885932843845
-11.95087044793147,0.004976805628091303
-14.08600814973584,0.005990599367146939
-17.719581867684557,0.001966145433320021
-13.435490958593649,0.02162759976652023
-13.118395370358353,0.005744831187981936
-17.709770821172928,0.005284015852047556
-10.554834060667012,0.0017510982765506437
-18.555308219035908,0.002273355657276274
-18.559097054600443,0.00328714939633191
-14.000183282778897,0.008141070934840712
-14.411956867684557,0.0038401277994531656
