delta,ratio
-18.00963121939117,0.0023165875325470977
-22.073365635976128,0.0022591514780211366
-21.758095849006757,0.0041736866288865065
-20.075660833716242,0.001837953744830755
-20.770288026698694,0.0014550467146576811
-20.884778799084206,0.01769030479399602
-16.884270271467244,0.003178128350436514
-23.667656447751327,0.0018188083933221013
-21.17906191018246,0.008596262827385511
-21.89956956387497,0.0024123142900903663
-20.590463465295187,0.0010912850359932609
-21.131436150171936,0.004537448307550927
-18.808680240108934,0.00139761066013172
-18.574172738478143,0.0016082095267269108
-22.008491293486355,0.004996936743758615
-19.340279181055173,0.0022782968295297903
-19.51339379431262,0.005992495022208608
-12.71919438349979,0.0014741920661663348
-20.260537932037582,0.002661203859702864
-19.732984716877752,0.0018570990963394087
-20.169410833716242,0.0014359013631490274
-21.659606912147613,0.010415071220707612
-21.929297839365958,0.0022591514780211366
-22.109458795346935,0.002661203859702864
-22.283445921435536,0.0014550467146576811
-21.20102002911854,0.006662582325011488
-21.59469819003808,0.0011104303875019146
-21.95817052363872,0.0032930004594884364
-23.095817760123165,0.0029483841323326696
-21.531538700968557,0.013076275080410477
-15.453724559206435,0.0006509419512942257
-6.176924494918424,0.11211517843467605
-13.611862253746136,0.004269413386429775
-19.643095044242557,0.0021825700719865218
-18.673915338220745,0.003541890029100934
-22.952148928954337,0.0021442793689692144
-14.734811677598096,0.0015124827691836422
-20.236077500382905,0.0036376167866442027
-22.708417925914823,0.0017996630418134476
-19.654259318564726,0.0023165875325470977
18.390919027394872,0.04411088987593812
-16.572919605646064,0.0018188083933221013
-22.845881421951532,0.0019528258538826773
-19.15785967860073,0.011602083014244141
-22.036077500382905,0.0026803492112115177
-22.89893464324005,0.0033504365140143975
-16.17160381617238,0.0029100934293153622
-21.088951063601296,0.001665645581252872
-23.202744167049573,0.002871802726298055
-21.776671559788845,0.0019336805023740236
-20.71961163692909,0.004767192525654771
-22.671242335547742,0.0017422269872874865
-21.36126641725948,0.015201409097871037
-22.736077500382905,0.000765814060346148
-23.002744167049574,0.001263593199571144
-23.012178129313725,0.006088221779751876
-22.623688119851934,0.012980548322867208
-23.23939241750998,0.0034653086230663193
-23.36724281203602,0.0070646347066932146
-23.153996575527415,0.00331214581099709
-6.736485386174884,0.05632562413845918
-22.621371618029965,0.006509419512942258
-22.279259318564726,0.0016847909327615256
-22.127744167049574,0.0013784653086230663
-21.036077500382905,0.0012444478480624903
-18.723216607994456,0.007294378924797059
-23.536077500382905,0.001531628120692296
-23.464195414215105,0.008443100015316281
-22.20146211576752,0.0009955582784499924
-22.9580287198951,0.002354878235564405
-23.875140000382906,0.0024506049931076732
-23.316846731152136,0.0009955582784499924
-20.029625887479682,0.0011870117935365294
-13.659153005464482,0.0009572675754326849
3.6528484913446597,0.0008998315209067238
