delta,ratio
-24.691491198592107,0.0029906670562554784
-24.742800595440073,0.006668843780615665
-24.689192348017393,0.0013750193362094155
-21.12452168933476,0.002870352864337155
-20.138398697223742,0.008662621818119318
-24.943038501863548,0.0017875251370722402
-24.150303459128505,0.0012375174025884739
-19.936560769070027,0.006531341846994723
-24.2470236733186,0.0014265825613172685
-23.298283257108302,0.0018906515872879463
-18.44898616245038,0.0016672109451539162
-19.365351288414743,0.0025953489970952717
-22.991212550037595,0.0017015864285591516
-24.071801043669566,0.0007906361183204138
-23.513830029176816,0.0023719083549612417
-8.044192348017393,0.0034375483405235385
-23.671243630068677,0.0033516096320104502
-22.823914570239616,0.0024750348051769478
-16.9802492585865,0.004228184458843953
-23.774486465664452,0.005843832178890016
-9.214934922274821,0.001735961911964387
-23.804459523589912,0.0022515941630429177
-8.432049490874537,0.0028875406060397723
82.66170945558981,0.017153366219212457
39.55670565641719,0.031006686031522318
33.968499959674915,0.004468812842680601
-21.781784940609988,0.0023203451298533886
-15.939319574480498,0.006754782489128753
-24.58284314166819,0.0010828277272649147
-2.7180244648057155,0.009418882453034495
-19.854164099429823,0.006084460562726664
-10.320998963793475,0.006754782489128753
-19.296041663085887,0.002509410288582183
-22.901270694045685,0.01579553462470566
-23.120517649222215,0.002853165122634537
-21.474377533202578,0.0009281380519413554
-24.56027668536679,0.0014265825613172685
-22.954605881851982,0.0022859696464481534
-21.96896762891627,0.0030594180230659493
-20.87252568135073,0.003918805108196834
-23.52765388647893,0.0022344064213403003
