delta,ratio
-15.022121370334297,0.025230484668073178
-16.457895541083243,0.005433368977775209
-12.384149149551114,0.005751278864772695
-11.441938094274732,0.0066472067281292445
-12.97005054407393,0.007196323805670356
-13.47602900336564,0.002543279095979885
-14.291938094274732,0.004046125834513453
-7.323333443111942,0.006213693245859946
-16.010903611516113,0.0016762521314412878
-13.519402883007126,0.00410392763214936
-9.952748905085544,0.005346666281321349
-9.857825944742022,0.0030923961735209965
-12.35102900336564,0.004450738417964798
-11.046650136159549,0.005520071674229069
-16.203918924945658,0.009045981330019364
-14.303049205385843,0.00312129707233895
-12.761309822023424,0.011040143348458138
-14.016195520017305,0.005837981561226554
-16.69665507540681,0.0015317476373515216
-10.441938094274732,0.004970954596687957
-14.612526329568851,0.0024565763995260254
-9.481000594274732,0.0036993150486980147
-13.50099321238497,0.02936331319904049
-13.032847185183824,0.0012716395479899425
-8.637725925787993,0.018525476142308026
-14.071349858980614,0.0024565763995260254
-9.568064220400858,0.006415999537585619
-13.714987739664803,0.004075026733331407
-9.126404113692208,0.0029767925782491836
-11.25939841173505,0.001820756625531054
1.9918795005598113,0.07161642727088813
-14.700558783929905,0.0016762521314412878
-12.341938094274733,0.002312071905436259
-13.801093023852196,0.00205196381607468
-11.588996917804144,0.00196526111962082
-7.541938094274732,0.0013005404468078958
-11.907847185183824,0.002543279095979885
-15.27044050973367,0.011964972110632641
-14.350101359580854,0.0014161440420797087
-16.2336047609414,0.0034681078581543885
-13.878780199537891,0.002745585387705558
-11.044160316496955,0.006502702234039479
-14.308750321348969,0.006618305829311291
-16.202807659492123,0.001329441345625849
-15.475271427608066,0.004335134822692986
-13.875790234352554,0.007427530996213982
-12.220133582996537,0.0038438195427877805
-13.891798818508716,0.010375422675645212
-13.853815488910747,0.007543134591485795
-14.22968738202402,0.010144215485101587
-15.376281528618167,0.0028611889829773707
-14.422330251137478,0.0029478916794312303
-15.006818207109712,0.020490737261928845
-10.548964769616306,0.04442068148319413
-16.63149853383517,0.010519927169734978
-15.85539963273627,0.006011386954134274
-15.430310187297987,0.0012427386491719893
-14.174496233809617,0.0037282159475159676
-13.505970791822417,0.010606629866188839
-16.137590268187775,0.001329441345625849
-14.291531590209692,0.007109621109216497
-16.54720125216947,0.0021964683101644462
-16.28203961711737,0.005693477067136788
-14.166938094274732,0.002312071905436259
-14.868253883748416,0.002745585387705558
-16.679007059791974,0.006705008525765151
-15.671667824004462,0.0032079997687928094
-13.668957592881975,0.010375422675645212
-15.04306168978035,0.0051443599895956765
-13.194902521152203,0.007311927400942169
-16.14193809427473,0.0026010808936157916
-16.087771427608065,0.0027744862865235107
1.559055118110237,0.011993873009450593
3.5998103366524408,0.0021964683101644462
26.428865843320594,0.013785728736163695
0.6581727451292663,0.0026299817924337445
-0.6187797762713299,0.0017918557267131007
