delta,ratio
-15.072330870928923,0.0008072727939894872
-9.840565543233362,0.0007889256850351806
-13.593795517393568,0.0008256199029437936
-14.469274444596634,0.0005320661596748892
-14.653513737054151,0.003183223403572182
-14.102342525940577,0.00035776862460897723
-14.16183546745599,0.0016328926969332808
-12.361540932711799,0.0047243805557339305
-13.331628391590078,0.0011100000917355448
-13.27508206710117,0.0006971901402636479
-12.953877821920317,0.002229173737948243
-14.77508206710117,0.0006971901402636479
-14.157558143656194,0.0016145455879789743
1.0261164738055513,0.0009265290021924795
-7.668213436639073,0.00345843003788678
-14.671573295171346,0.0037152895632470715
-14.360669868380068,0.0029447109871661974
-7.614459474033135,0.00300892586850627
-11.450004667720366,0.0006238017044464219
-14.151447509007824,0.0009723967745782459
-14.845468877500664,0.0015228100432074416
17.69252926893122,0.0072746287003825376
-4.188239961838011,0.002935537432689044
-12.098846022444073,0.0006054545954921153
-7.893078671515433,0.0014219009439587556
-5.3608206069993045,0.0005687603775835023
-7.766586418530926,0.0011650414185984644
-11.941017739615791,0.0013209918447100698
25.861760038161986,0.003210744067003642
-10.622156045754096,0.0013118182902329164
-11.095932269530321,0.0009540496656239393
-7.527563805254383,0.0077333064242402
-5.936974139053202,0.0014494216073902154
-8.338239961838013,0.0007797521305580274
-7.384393807991859,0.00047702483281196966
-8.193412375631116,0.0007980992395123338
-7.985434681309959,0.005559174013154877
-14.418836976763385,0.0006146281499692685
-3.057107886366314,0.0009723967745782459
-13.233892135751056,0.0004219835059490501
-10.080793153327374,0.003449256483409627
-6.751980419853281,0.0012017356365070773
-6.940538812412726,0.0007980992395123338
0.6808958406311234,0.023777853204781256
-5.1184868754182595,0.0007430579126494143
-11.801654595984354,0.0018805786678164189
-7.598099116767591,0.005210578943023053
-13.802945844190955,0.00031190085222321094
-7.829502097760344,0.0009448761111467861
-5.597063491249777,0.0009357025566696328
-13.757752156959963,0.001504462934253135
-9.472063491249777,0.0012476034088928438
-0.7134780570761095,0.004816116100505463
-14.46961251085762,0.0009357025566696328
-12.32255368732821,0.0004678512783348164
-15.41516303876109,0.0005962810410149621
-10.337153005316274,0.0016879340237962003
-4.585409773158766,0.005834380647469475
-4.746828918893229,0.0029905787595519637
-9.597763771361823,0.000770578576080874
-12.013764437362488,0.0013118182902329164
-14.965323295171345,0.0008806612298067132
-14.438239961838013,0.0018347108954306526
-13.709292593416961,0.0013943802805272958
-4.8370565298853485,0.003100661413277803
-2.729149052747104,0.0010090909924868588
-7.309153732751783,0.007127851828748085
-14.184073295171345,0.0013209918447100698
-12.688239961838013,0.000733884358172261
-13.371573295171347,0.0008256199029437936
-8.617447882630092,0.0009265290021924795
-6.026612054861269,0.0015778513700703612
-13.464710550073306,0.0006238017044464219
-14.220779644377696,0.001155867864121311
-14.510150074197563,0.0016328926969332808
-13.968239961838012,0.0009173554477153263
-15.112708046944395,0.0008623141208524067
-13.72498694978982,0.0015228100432074416
-13.101876325474377,0.0005045454962434294
-10.738239961838012,0.0023851241640598484
-12.072023745621797,0.005430744250474732
-13.270634328035197,0.0006513223678778817
-13.882310240022493,0.0062655377078956785
-15.068852206735972,0.0004495041693805099
1.271631205673759,0.0008623141208524067
3.1782802075611567,0.0006971901402636479
