delta,ratio
-21.025771776823746,0.003040364843781254
-19.93651031672188,0.0031003720446453574
-21.962710159365464,0.0016401968236188342
-23.64020704382336,0.002740328839460735
-22.43069613862646,0.016702004240508862
-18.74382657877708,0.0019402328279393528
-16.95343071106163,0.01924230907708925
-21.98142967156059,0.008000960115213826
8.076683595022644,0.11187342481097731
-15.637333926879737,0.001880225627075249
-22.74457483285091,0.002480297635716286
-17.476429671560588,0.0019202304276513182
-0.723871192028426,0.006840820898507821
14.619790929176162,0.07058847061647398
-20.925778012792815,0.004220506460775293
-18.785640197876376,0.006080729687562508
-19.002164965678233,0.0020402448293795256
-23.671824408402692,0.0038004560547265673
-21.21392967156059,0.0025003000360043206
-23.897263004893922,0.0012001440172820738
-21.828344085975004,0.0022202664319718366
-20.663929671560588,0.0052006240748889866
-22.264396961280212,0.0021402568308196983
-21.274420742989157,0.01792215065807897
-14.730293307924224,0.005500660079209505
-15.13483228438719,0.016842021042525104
-23.707162754267355,0.005320638476617194
-20.113929671560587,0.0018002160259231108
-7.39722805257545,0.005140616874024883
