delta,ratio
-13.330407753882389,0.00414831012637875
-16.65730303702521,0.0018972891275685758
-13.006191037271295,0.01771875100492009
-15.801498270872539,0.01710775959095733
-10.571014409504079,0.024375341672830175
-16.932385834609466,0.005595395054185291
-13.322753941695165,0.007621313953114449
-11.083453158090583,0.0141814322925041
-12.695789367742229,0.014374376949544972
-3.317084110471537,0.0030871145126539538
-16.28916744380487,0.003215744284014535
-16.9196261594012,0.003505161269575843
-15.810409128948994,0.014503006720905553
-11.137984648105945,0.005981284368267036
-11.602933677571103,0.002476123098691192
-11.192176293362392,0.010901373122809274
-13.09380512496429,0.0022188635559700293
-8.763453158090584,0.011255104994050873
-11.530104943804869,0.10290381708846512
-11.596440171077596,0.0014149274849663955
-11.896440171077597,0.0017686593562079944
-12.605016500408643,0.003408688941055407
-16.40916744380487,0.0016078721420072675
-16.32175365070142,0.007460526738913721
-11.473957862966547,0.010740585908608548
-14.087044538776937,0.011512364536772035
-16.920187851968134,0.0015757146991671222
-6.982232770438035,0.006399331125188925
-12.346945221582647,0.0028941698556130815
-13.635569034262126,0.032350387497186224
-15.8476363433264,0.0067209055535903785
-14.53132960596703,0.002379650770170756
-12.083453158090583,0.004502041997620349
-11.22587476087804,0.010547641251567675
-12.11304096159143,0.04067916519278387
-10.331854010969048,0.004309097340579477
-15.73180480644223,0.01755796379071936
-15.654881729519154,0.0011255104994050873
-17.094973895417773,0.0019937614560890118
-11.551859751497178,0.0033443740553751166
-16.19967591838114,0.0018972891275685758
2.1148013712442033,0.0028941698556130815
2.2009819448843846,0.004952246197382384
-2.9711379716981137,0.0017043444705277036
1.2039295392953928,0.002315335884490465
