delta,ratio
-18.843045872486613,0.003718298474285137
-19.551379205819945,0.0015762352227947864
-19.28179089240693,0.005072244114378095
-18.951379205819947,0.0012124886329190664
-19.707407574614273,0.0009497827624532686
-18.312782714591876,0.0019197736687885218
-18.218045872486613,0.001232696776801051
-19.19154410570216,0.011437809437203192
-16.56287345869351,0.0029301808628877436
-16.09993563626614,0.002566434273012024
-19.873706249845103,0.0042841265029807014
-18.26566492010566,0.0012731130645650198
-17.406451669588062,0.006971809639284632
-17.148087024749987,0.0049105789633222185
5.367166616672105,0.18639991916742446
-18.173102052261893,0.00359704961099323
-19.208611910222462,0.0021420632514903507
-18.25971253915328,0.0029099727190057593
-18.49630674205183,0.009295746185712842
-18.779810578368966,0.00687076891987471
-17.981203767223455,0.0007679094675154088
-17.780545872486613,0.0009699909063352532
-18.120354931101176,0.01137718500555724
-17.80226573064264,0.045589572597756894
-18.84796713232913,0.0076993028190360715
-19.818045872486614,0.0011114479135091442
-18.517153015343755,0.004526624229564515
-18.863960269373774,0.010386985955340001
-18.691794346235085,0.016550469839345255
-17.7628219918896,0.002707891280185915
-17.930435253017585,0.009134081034656967
-18.02139315282134,0.004829746387794281
-18.5473562173142,0.011720723451550974
-13.82415652484004,0.024472062241083156
-18.595823650264393,0.002728099424067899
-18.88471253915328,0.004789330100030312
-19.28561344005418,0.0014954026472668485
-18.785885068466513,0.004021420632514904
-19.433732146996416,0.0010306153379812065
-17.436795872486613,0.000646660604223502
-19.063116295021825,0.005739112862483581
-18.262263559561443,0.005941194301303425
-20.088416242856983,0.0010912397696271597
-18.239505099954425,0.0047084975245023745
-18.32518872962947,0.0005658280286955644
-19.24304587248661,0.0016166515105587552
-20.126442819051498,0.0026472668485399615
-18.981203767223455,0.003071637870061635
-17.36471253915328,0.001515610791148833
-17.45614111058185,0.0012731130645650198
-19.67021978553009,0.0023239365464282104
-16.638558692999432,0.003940588056986966
-15.051379205819947,0.0010912397696271597
-19.914767183962024,0.002465393553602102
-15.285941687529048,0.06905122764474084
-19.144516460721906,0.008244922703849652
-15.503113745789781,0.004465999797918561
-19.01434216878291,0.0032737193088814794
-16.389763044203782,0.008002424977265839
-19.835067149082356,0.0009497827624532686
-13.900510327462916,0.004263918359098717
-19.351379205819946,0.0018187329493785996
-18.031298884534806,0.003354551884409417
-19.170426824867565,0.0016974840860866929
-15.313587273760499,0.003172678589471557
-18.99223942087371,0.0006264524603415176
-15.048045872486613,0.002020814388198444
-17.689636781577523,0.0035566333232292615
-18.79157528425132,0.001374153783974942
-19.968045872486613,0.0008891583308073154
-17.018045872486613,0.0012124886329190664
-18.718045872486613,0.001737900373850662
19.53984886435549,0.0019197736687885218
-19.88471253915328,0.0013337374962109731
-18.63584376087274,0.013397999393755683
-18.788578787847115,0.0064463978983530365
-19.61641985622645,0.002485601697484086
-16.088692638655765,0.004061836920278872
-19.162490316931056,0.0010912397696271597
-18.74163077814699,0.021420632514903507
-19.05440950885025,0.0033343437405274324
-19.36873080399346,0.0014751945033848642
-18.492583568076938,0.04261897544710518
-18.282148436589175,0.0015762352227947864
-18.48471253915328,0.001515610791148833
-19.28471253915328,0.0009093664746892998
-19.974143433462224,0.000828533899161362
-20.095596892894775,0.0009901990502172375
-10.974143433462222,0.001657067798322724
-18.738879205819945,0.0009699909063352532
-15.398147542784361,0.027826614125492574
-19.88471253915328,0.0009699909063352532
-17.22871253915328,0.007578053955744165
-17.77518872962947,0.0014145700717389108
-19.490419413342643,0.005193492977670001
-19.321941976382718,0.0015560270789128018
-17.49422388295782,0.015439021925836112
-17.9557507905194,0.001232696776801051
-19.07518872962947,0.0005658280286955644
-18.086850537209646,0.0069313933515206625
-17.253760158200897,0.0011316560573911287
-18.27376876405288,0.013418207537637668
-18.29351757059982,0.0010710316257451754
-19.718045872486613,0.0008891583308073154
-19.997706889435765,0.0011922804890370819
-19.123451277892016,0.0014954026472668485
-8.343045872486613,0.0019399818126705063
-18.88733721106929,0.002566434273012024
-14.343045872486613,0.0008083257552793776
-18.585392811262125,0.00396079620086895
-19.65394330838405,0.0007881176113973932
-14.466633443108082,0.003576841467111246
-16.522608141290558,0.01638880468828938
-16.69917794795831,0.0021420632514903507
-16.884712539153277,0.012852379508942104
-19.56892306546907,0.001151864201273113
-18.20828977492564,0.00414266949580681
-18.01384166828241,0.013458623825401637
-18.630545872486614,0.0016166515105587552
-16.360903015343755,0.009477619480650703
-17.677505331946072,0.002990805294533697
-17.58326326379096,0.0023239365464282104
-16.815448469889212,0.0031120541578256037
-19.602661257102,0.0007881176113973932
-19.77360142804217,0.0012731130645650198
-18.588416242856983,0.0010912397696271597
-19.44253566840498,0.0009901990502172375
-12.14083999013367,0.005496615135899768
26.71353307488181,0.007679094675154087
-16.937592614696243,0.007133474790340507
-15.735903015343755,0.0022633121147822574
-16.160903015343756,0.005658280286955643
-16.151379205819946,0.0009093664746892998
-17.419156983597723,0.018187329493785997
-11.623773796114298,0.00846721228655148
-14.666763821204562,0.0015762352227947864
-20.14733880177954,0.0020006062443164597
-17.644516460721906,0.001374153783974942
-19.39729115550548,0.0021420632514903507
0.01680261236187164,0.0026674749924219462
-13.096094652974418,0.000828533899161362
-19.05563287944717,0.026129130039405882
-9.507728412169152,0.005092452258260079
-18.328093719376565,0.004223502071334748
-17.604311966907215,0.0047084975245023745
-19.034372403098857,0.001980398100434475
-18.432331586772328,0.0014145700717389108
-17.205623512238166,0.0032535111649994947
-16.179637093337092,0.014731736889966656
-18.38825863844406,0.0009497827624532686
-17.98964177292585,0.013802162271395373
-18.829114864146963,0.026654541780337476
-12.870578263534904,0.01715671415580479
-18.6237601582009,0.0035364251793472768
-18.487708793834926,0.001798524805496615
-15.574143433462222,0.00414266949580681
-18.740433932188104,0.004061836920278872
-19.932331586772328,0.0008487420430433464
-19.078556677987596,0.01028594523593008
-18.14341900681497,0.004061836920278872
-19.468045872486613,0.0008083257552793776
1.805181401532379,0.0020410225320804283
-19.688660765020785,0.0011720723451550976
4.7302660478618765,0.001879357381024553
6.066362715298886,0.0011316560573911287
2.5230510308348864,0.0026472668485399615
3.4250550256786507,0.0018995655249065373
-1.0605560143132386,0.005698696574719612
-4.4148628056472194,0.0011720723451550976
2.713970588235294,0.0016166515105587552
