delta,ratio
-15.750951965781397,0.001430743092193508
-12.678035299114729,0.0019076574562580106
-16.541522141219993,0.004530686458612775
-15.133964786294216,0.0023249575248144505
-15.742023394352824,0.0012519002056693195
-13.851715961672511,0.01934483889236639
-17.35693022665096,0.0020566931950281677
-14.469084950682673,0.008554651405407017
-14.933991565433267,0.011416137589794033
-16.90832376065319,0.001937464604012042
-16.183330149613067,0.01794390294792691
-12.008487426774304,0.0014009359444394766
-10.108810615570425,0.004709529345136964
-15.930367388666967,0.001997078899520105
-16.131633783963213,0.0019672717517660735
-16.014132237890237,0.005842200959790158
-16.707699004698483,0.0058720081075441894
-15.988557451013463,0.002354764672568482
-14.337261489590919,0.013770902262362515
-13.106373254740719,0.018808310232793824
-15.346785299114728,0.002086500342782199
-13.404597799114729,0.0038153149125160213
-16.691229743559173,0.0013413216489314137
-13.530220881936815,0.009717130167814243
-15.956429969165491,0.0058720081075441894
-15.562278256861209,0.0021163074905362306
-13.135421662751092,0.0026230290023547646
-14.086179238508668,0.0019672717517660735
-14.855576507905937,0.002712450445616859
-12.470314710879435,0.01824197442546723
-14.464967117296547,0.0013115145011773823
-14.04678529911473,0.01073057319145131
-11.385246837576267,0.001937464604012042
-15.452154426631507,0.0044412650153506815
-3.8610710134004442,0.0012519002056693195
-13.317239844569274,0.0026230290023547646
-2.4293939947669045,0.0020566931950281677
-11.552768205097635,0.0034874362872216757
-14.235020593232376,0.0015201645354556022
-10.287234737316975,0.005305672300217592
-10.852264751169523,0.0021759217860442934
-11.519334318722573,0.006080658141822409
-9.067075154187192,0.0020566931950281677
-15.374785299114729,0.003725893469253927
-14.60832376065319,0.003874929208024084
-13.953715992184035,0.003010521923157173
-12.813451965781395,0.006259501028346597
-12.625279922770643,0.0027720647411249217
-10.603774546426557,0.0027720647411249217
-14.564642441971872,0.016692002742257593
-11.622093941090037,0.0024143789680765447
-12.359428977275648,0.002593221854600733
-11.299416878062097,0.0028316790366329845
-15.855118632448061,0.002146114638290262
-3.6255087033700484,0.0014009359444394766
2.6528081261442154,0.003517243434975707
1.0997632413029361,0.002593221854600733
1.2857142857142847,0.0037557006170079585
2.683725886660472,0.0034576291394676443
2.1366071428571427,0.0009538287281290053
