ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,487.09156046661883,466.3457232541221,316.2473652296725,307.57560996230865,-0.3048881798012916,3931260.0,55.0,4.0,4.955221924051846,7.653039857325812,240.96311885571086,89.48943192633413,396.0088444286477,0,1023,0,1023,793357,4.955221924051846
1,14.672754946727549,37.528158295281585,7.655031537333154,3.6267009835460127,-0.2742008829266389,1314.0,10.0,4.0,3.8875739644970415,6.358093703724522,5.556622981616415,2.111004122822376,8.667244841319219,0,28,26,47,338,19.88757396449704
2,128.675868679607,59.10841121495327,6.572928968765872,5.60509179468673,0.4279860063456661,20865.0,72.0,18.0,24.958133971291865,8.758577656805558,7.569397566060481,3.0901936161855166,12.603040633343667,113,146,43,74,836,39.958133971291865
3,785.7193308550186,86.73234200743494,2.4960943497161803,2.1453131246675934,0.30178744348245173,538.0,13.0,5.0,4.981481481481482,3.2897623212397704,2.985410660720923,1.1283791670955126,4.720348719413148,780,791,82,92,108,20.98148148148148
4,426.6218721565059,151.86487716105552,5.143241200239178,4.898732532615,0.08226008357020449,17584.0,78.0,31.0,34.54616895874263,8.07796550300118,6.4820448144285745,2.7057581899030048,10.249012754438885,414,439,139,164,509,76.54616895874263
5,3.6149825783972127,182.73693379790942,6.381704802524889,2.2976940804829598,1.280990524115412,574.0,8.0,3.0,3.5652173913043477,4.753945931439391,3.8678889139475245,1.4927053303604616,6.180387232371033,0,10,165,191,161,18.565217391304348
6,51.31147540983606,180.7943989071038,4.249993670793996,4.01743638562302,-0.012700809618268017,2928.0,21.0,9.0,9.121495327102803,6.282549314314218,5.352372348458314,2.111004122822376,8.387281135541944,42,63,172,190,321,24.121495327102803
7,551.7906976744187,185.00845665961944,3.3268852449836,2.68225828346774,0.06999946148673944,473.0,7.0,3.0,2.937888198757764,4.3336224206596095,3.826519928662906,1.381976597885342,6.023896332520351,545,559,179,191,161,19.937888198757765
8,19.08201438848921,209.25899280575538,4.342024150502342,2.3520236922416147,-1.0682861882401848,695.0,9.0,3.5,3.6578947368421053,4.820437914901168,4.029119531035698,1.5957691216057308,6.3078313050504,13,26,200,219,190,20.657894736842106
9,165.89323972644192,234.00653634327907,6.282460950337165,4.802858467556365,-0.4996707962304423,16523.0,75.0,18.0,24.227272727272727,7.442171739215616,6.793742230659745,2.7057581899030048,11.410028196686037,151,184,220,247,682,39.22727272727273
10,886.8569753810082,271.85580304806564,3.539011673658292,2.625139504632788,1.3433971440278756,853.0,11.0,5.0,5.201219512195122,4.950743503369154,3.949327084834294,1.5957691216057308,6.154581744998688,880,893,263,280,164,20.201219512195124
11,414.968756551891,232.51784936698652,20.57752362375757,15.942752941254502,-1.4656712426058658,248020.0,124.0,30.0,36.112405358182876,19.413369239820483,22.847936741452536,8.500373177909337,38.08593114707233,374,457,182,291,6868,83.11240535818288
12,834.6952380952381,494.46666666666664,4.663209660314317,2.175843344107854,1.4034664445235496,525.0,7.0,3.0,3.3653846153846154,4.686510657907603,3.989422804014327,1.5957691216057308,6.128667601500942,830,841,485,505,156,18.365384615384617
13,3.861547642729262,510.79013328028645,5.036565147077543,2.937834005653383,-1.460017085816911,5027.0,49.0,14.0,17.51567944250871,5.108953969950291,4.583497844237541,1.7841241161527712,7.54834217738561,0,13,498,523,287,32.51567944250871
14,510.9508343541472,505.8606745818883,121.54562652888474,94.61928155025538,-1.1416318604500622,8452406.0,203.0,26.0,35.26979344877947,39.997818540012055,130.22150696622762,47.79654854841577,223.00480951747326,235,802,129,813,239650,49.26979344877947
15,215.30666666666667,702.2162962962963,4.048865824194254,2.2791985201850764,-1.1162636542355764,675.0,11.0,3.0,4.21875,3.9088200952233594,3.523362819972964,1.381976597885342,5.890312181373172,210,225,693,709,160,20.21875
16,191.09504406418512,908.640164294459,13.109920739397603,12.441348630340032,-0.2541034440241827,214006.0,241.0,29.0,48.98283360036621,12.322086499845234,14.787795366729423,5.4115163798060095,27.63953195770684,151,229,872,949,4369,62.98283360036621
17,443.1018136850783,929.9682605111294,4.06870050127802,3.2517113647316895,0.03613548616954941,2426.0,22.0,9.0,9.366795366795367,5.836022431559495,4.652426491681278,1.8712051592547776,7.377736139048903,433,452,921,938,259,24.366795366795365
