ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,505.4067111072154,508.8611274892183,303.28279132398546,293.0516909449965,-0.8373013441239197,3171578.0,20.0,3.0,3.690765342220898,84.94566975367462,255.9120666220532,99.45111755783715,407.149475949975,0,1023,0,1023,859328,3.690765342220898
1,66.76859504132231,2.709090909090909,7.547380082339451,1.8514327312830645,0.10308753002067188,605.0,7.0,4.0,3.5174418604651163,5.352372348458314,4.3336224206596095,1.692568750643269,6.4820448144285745,49,78,0,8,172,11.517441860465116
2,638.4458598726114,4.968152866242038,3.484177512614947,1.4579677457168212,-0.026581334987945803,157.0,3.0,2.0,1.7444444444444445,4.259537945889915,2.9316150714175193,1.2615662610100802,4.370193722368317,632,645,2,9,90,10.744444444444444
3,179.6880189798339,5.790035587188612,5.755532095888322,2.36959814297554,0.8514946942432444,843.0,11.0,4.0,4.014285714285714,4.1073621666150775,4.1073621666150775,1.5957691216057308,6.627726932618989,171,191,0,16,210,13.014285714285714
4,115.53113983548766,26.4406580493537,6.2689159150234115,3.3309374828397136,-0.7042530539255222,851.0,9.0,3.0,3.7161572052401746,4.853342309955121,4.478115991081385,1.692568750643269,7.269074295019226,102,123,9,35,229,11.716157205240174
5,928.2745253164557,14.17879746835443,12.704364521256625,3.133958278341921,-0.09650845354908884,1264.0,9.0,3.0,3.632183908045977,5.890312181373172,5.781222885281108,2.1850968611841584,9.13220620552083,907,954,7,22,348,11.632183908045977
6,344.7105263157895,14.105263157894736,2.6013554084037835,1.581528560488477,0.5544600975635026,190.0,6.0,3.0,3.1666666666666665,3.431831258788849,2.4592453796829674,0.9772050238058398,3.7846987830302403,340,351,11,19,60,11.166666666666666
7,780.3802816901408,23.140845070422536,2.1701562622945314,1.8421660982011567,-1.4319984932527374,142.0,4.0,2.0,1.8205128205128205,3.7846987830302403,2.5854414729132054,0.9772050238058398,3.949327084834294,776,785,19,28,78,11.820512820512821
8,868.2523856531753,13.22145442579796,9.679704054477405,5.34321228884876,0.8069385631718882,6078.0,25.0,6.0,7.218527315914489,6.231677632421503,8.291859587312052,3.0382538898732494,13.469841688927183,854,893,0,34,842,15.21852731591449
9,844.5244755244755,23.27972027972028,2.3295709423792665,2.086300157375206,1.189847287155078,143.0,4.0,2.0,2.072463768115942,3.656366395715726,2.5231325220201604,0.9772050238058398,3.9088200952233594,840,849,20,31,69,12.072463768115941
10,422.97484276729557,33.867924528301884,3.0172932119356815,1.7672430154115821,-0.04161455436371449,159.0,4.0,2.0,1.9875,4.145929793656026,2.876813695875796,0.9772050238058398,4.442433223290478,417,429,30,37,80,10.9875
11,500.21787709497204,32.29608938547486,3.9859395653111385,1.4758942196019382,-0.19634800380922796,179.0,4.0,1.0,1.4552845528455285,3.9088200952233594,2.9316150714175193,1.1283791670955126,4.982787485166879,489,508,28,36,123,11.455284552845528
12,398.4634703196347,36.416666666666664,5.240441983258393,2.408563566900472,-0.9679529768560561,876.0,10.0,4.0,4.273170731707317,5.585191925620057,4.442433223290478,1.692568750643269,6.90988298942671,389,406,27,47,205,12.273170731707317
13,572.5531914893617,40.202127659574465,2.1987140993715064,1.3367366984700697,-0.1989910134396858,94.0,4.0,2.0,1.88,3.1915382432114616,2.1850968611841584,0.7978845608028654,3.2897623212397704,567,577,37,43,50,12.88
14,778.2900763358779,48.7557251908397,3.0555030400642,1.5435939002614234,1.0846500984836587,131.0,3.0,2.0,1.5975609756097562,3.826519928662906,2.763953195770684,1.1283791670955126,4.1841419359420025,774,783,42,54,82,10.597560975609756
15,741.2542372881356,38.71186440677966,3.209392117726371,1.9408330122465496,0.565065759083288,177.0,4.0,2.0,1.7524752475247525,4.145929793656026,3.0382538898732494,1.1283791670955126,4.918490759365935,735,748,34,44,101,12.752475247524753
16,534.8122270742358,53.467248908296945,4.941327341009357,1.6139433277947544,0.2494855326730498,229.0,4.0,2.0,2.29,5.077706251929807,3.2410224072142872,1.2615662610100802,4.982787485166879,523,542,49,58,100,10.29
17,53.255102040816325,52.285714285714285,1.7609319792397564,1.6248581360357737,-1.1396255025312796,98.0,4.0,1.0,1.6333333333333333,3.0382538898732494,2.111004122822376,0.7978845608028654,3.431831258788849,49,57,48,56,60,10.633333333333333
18,107.75872093023256,65.96802325581395,3.6864378800390485,2.391678009567887,-1.117003652679038,688.0,11.0,4.0,4.586666666666667,3.989422804014327,3.656366395715726,1.381976597885342,5.917270272703197,102,114,58,75,150,12.586666666666666
19,400.84201954397395,68.78664495114006,4.794912573805556,2.63407198234917,0.5371773244996993,614.0,7.0,3.0,2.909952606635071,4.886025119029199,4.3336224206596095,1.692568750643269,6.93287767191607,389,414,62,76,211,11.909952606635072
20,881.4360418342719,76.1914722445696,4.337545632276239,3.1913899410296716,1.4265138872316747,1243.0,12.0,4.0,4.874509803921568,5.556622981616415,4.54864184146723,1.7841241161527712,7.399277020331919,873,888,62,86,255,14.874509803921569
21,162.02836879432624,65.45390070921985,2.1202377905876717,1.4066314843883314,1.1987214487032363,141.0,5.0,3.0,2.660377358490566,2.9316150714175193,2.1850968611841584,0.7978845608028654,3.431831258788849,159,165,61,70,53,11.660377358490566
