ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,507.4713556342053,516.7462900624063,299.32166320067705,296.72183266386713,0.9885979482697117,1006149.0,9.0,1.0,1.2947067717548657,56.874115935104264,220.44728835586,83.52102223822318,367.3350815836365,0,1023,0,1023,777125,1.2947067717548657
1,617.4054054054054,0.2972972972972973,3.4758483353642076,0.45418021129347397,0.014887906263774512,37.0,3.0,1.0,1.3214285714285714,1.9544100476116797,1.5957691216057308,0.5641895835477563,2.5231325220201604,609,623,0,1,28,5.321428571428571
2,79.51336032388664,8.17165991902834,5.672207454771021,2.847162796947919,-0.7026803963021123,1235.0,10.0,4.0,4.786821705426356,6.257165172872317,5.077706251929807,2.0342144725641096,7.918778161951929,69,92,0,16,258,6.786821705426356
3,359.9064039408867,0.458128078817734,5.335146451258386,0.5933410009017646,0.034847813666542674,203.0,9.0,3.0,3.625,2.393653682408596,2.111004122822376,0.7978845608028654,3.431831258788849,348,370,0,2,56,8.625
4,895.4271844660194,6.514563106796117,3.311386819364932,2.051539616250465,1.2975037184453835,206.0,6.0,2.0,2.2637362637362637,3.2897623212397704,2.985410660720923,0.9772050238058398,4.652426491681278,891,901,0,12,91,5.263736263736264
5,631.3235294117648,2.4411764705882355,2.191713614309446,1.0914216056807489,1.2145351486476135,34.0,2.0,1.0,0.7083333333333334,3.0382538898732494,1.8712051592547776,0.5641895835477563,2.8209479177387813,628,634,0,7,48,4.708333333333333
6,815.9947229551451,4.116094986807388,14.131754945037022,2.8730935357197027,0.11042419302959297,1895.0,9.0,3.0,3.915289256198347,7.776816725043752,6.3078313050504,2.5854414729132054,10.202319970580199,793,855,0,18,484,6.9152892561983474
7,472.4942528735632,2.8850574712643677,2.273964377509038,1.3926250083389846,1.2938412212912358,87.0,3.0,2.0,1.9772727272727273,3.141274657157109,2.1850968611841584,0.7978845608028654,3.2897623212397704,469,475,0,7,44,4.9772727272727275
8,109.99029126213593,4.009708737864078,2.802430220972869,1.7266000676777364,1.3701641183149071,103.0,3.0,1.0,1.4507042253521127,3.0382538898732494,2.6462837142006137,0.9772050238058398,4.259537945889915,107,114,0,9,71,5.450704225352113
9,838.7335164835165,10.18956043956044,3.5303220110980886,2.268075304619548,-0.4312221552986036,364.0,7.0,2.0,2.3184713375796178,3.6996385101659595,3.2410224072142872,1.2615662610100802,5.382025607773058,833,853,4,16,157,8.318471337579618
10,986.5873015873016,13.341269841269842,5.413705911951589,1.8214559086559778,0.2635800837364339,126.0,3.0,1.0,1.3263157894736841,2.876813695875796,3.0901936161855166,1.1283791670955126,5.077706251929807,976,995,9,18,95,4.326315789473684
11,698.1937984496124,5.689922480620155,3.204943100121126,1.753640206256958,-1.3979896236870224,129.0,3.0,2.0,1.6753246753246753,3.9088200952233594,3.0382538898732494,1.1283791670955126,4.478115991081385,694,702,0,11,77,4.675324675324675
12,126.97297297297297,17.924324324324324,2.8592478293990884,2.2985015655560406,1.437223732947921,185.0,4.0,1.0,1.2758620689655173,4.406461512053774,3.2897623212397704,1.1283791670955126,5.077706251929807,120,132,9,23,145,5.275862068965517
13,502.79047619047617,7.080952380952381,3.150768332306262,2.23783817268221,-1.071180731371898,210.0,5.0,2.0,1.794871794871795,2.985410660720923,3.2410224072142872,1.1283791670955126,5.077706251929807,497,508,0,13,117,5.794871794871795
14,602.2662721893491,13.218934911242604,2.9494338178101076,1.960797968599121,1.3284209781525762,169.0,4.0,2.0,1.8571428571428572,4.259537945889915,2.9316150714175193,1.1283791670955126,4.583497844237541,597,606,8,18,91,5.857142857142857
15,629.4420289855072,19.007246376811594,3.261868513848515,2.2837461115485387,-0.30790950742904794,552.0,8.0,4.0,3.72972972972973,4.918490759365935,3.477898169151024,1.381976597885342,5.4115163798060095,623,638,13,25,148,7.72972972972973
16,435.16700749829585,20.759372869802316,8.120365601253956,2.847362916865993,1.3248231340755108,1467.0,14.0,4.0,4.89,5.077706251929807,5.014626706796775,1.8712051592547776,8.349243383340204,424,442,0,33,300,9.89
17,670.4305882352941,15.790588235294118,6.630826581382606,1.9669167966884287,-0.41846678957493805,425.0,5.0,2.5,2.5297619047619047,5.170882945826411,4.370193722368317,1.7841241161527712,6.506551687525748,659,681,9,24,168,9.529761904761905
18,739.027397260274,15.520547945205479,1.884648299655695,1.5209754484528617,-0.7426196380008442,73.0,4.0,1.0,1.2166666666666666,2.326213245840639,1.8712051592547776,0.5641895835477563,3.2897623212397704,735,743,9,18,60,5.216666666666667
