ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,506.95285981002377,513.2660300676827,301.1205924116865,299.9541085533601,-0.5256697147972403,1514716.0,15.0,1.0,1.7732921399746893,29.87542335866304,231.83524152249072,85.59520226211461,386.44927332093664,0,1023,0,1023,854183,1.7732921399746893
1,392.6095890410959,3.3515981735159817,3.476218568000206,2.443545109745368,-0.11717342576914629,438.0,8.0,4.0,3.5609756097560976,4.478115991081385,3.431831258788849,1.2615662610100802,5.352372348458314,385,399,0,11,123,7.560975609756097
2,831.1450381679389,1.5648854961832062,3.3067787264699198,1.3591247790075351,-0.22297380070581746,131.0,4.0,2.0,1.8985507246376812,3.477898169151024,2.4592453796829674,0.9772050238058398,3.949327084834294,826,839,0,6,69,7.898550724637682
3,126.65868263473054,5.323353293413174,3.237652538718075,1.4794481103434332,0.9519951722562907,167.0,5.0,2.0,1.7956989247311828,3.0901936161855166,2.7057581899030048,0.9772050238058398,4.1841419359420025,121,132,0,11,93,8.795698924731182
4,248.0,0.6666666666666666,1.752079263228585,0.7281608718981049,-0.03503029131923538,45.0,4.0,1.0,1.5517241379310345,2.111004122822376,1.381976597885342,0.5641895835477563,2.1850968611841584,244,253,0,3,29,7.551724137931035
5,282.0,1.7317073170731707,2.910504596477246,1.4628427322987483,0.05597713211220335,164.0,5.0,2.0,2.5625,2.985410660720923,2.4592453796829674,0.9772050238058398,3.9088200952233594,276,287,0,5,64,7.5625
6,493.2139534883721,1.3581395348837209,3.7758220092359864,1.250790538076441,-0.10689137820903284,215.0,7.0,2.0,2.6219512195121952,2.9316150714175193,2.5854414729132054,0.9772050238058398,4.068428945128219,486,502,0,6,82,7.621951219512195
7,772.5185185185185,1.1851851851851851,2.6030027893452647,1.0038133417115098,-0.03594178007433829,162.0,8.0,3.0,3.0,2.5231325220201604,1.9544100476116797,0.7978845608028654,3.141274657157109,767,782,0,4,54,8.0
8,614.6609523809524,12.622857142857143,4.651193877888485,2.5643463405418525,1.076637536211045,1050.0,13.0,4.0,4.906542056074766,4.442433223290478,4.068428945128219,1.5957691216057308,6.793742230659745,608,623,2,24,214,8.906542056074766
9,347.10153846153844,1.5107692307692309,4.06798946510558,1.3840704681938476,0.12041672391825475,325.0,9.0,2.0,3.1553398058252426,3.1915382432114616,2.6462837142006137,0.9772050238058398,4.296739856991561,339,359,0,6,103,8.155339805825243
10,433.3593294460641,17.434402332361515,8.874998145998322,4.030003584946796,0.9393467060401111,1372.0,9.0,3.0,3.306024096385542,5.4700209598571305,6.076507779746499,2.1850968611841584,9.885400096021595,425,452,0,31,415,7.306024096385542
11,575.689948263119,25.735772357723576,11.362474116076735,4.006489571981862,1.445914602879953,2706.0,14.0,3.0,3.8274398868458275,6.231677632421503,7.247146419131151,2.7057581899030048,12.476118560829471,561,588,0,51,707,7.827439886845827
12,1003.4251012145749,5.133603238866397,3.416520707245769,1.7212883216012076,1.3358896639924114,247.0,4.0,3.0,2.8068181818181817,4.886025119029199,3.0901936161855166,1.381976597885342,4.652426491681278,1000,1007,0,12,88,6.806818181818182
13,465.4906103286385,7.436619718309859,3.9551498567576653,1.931480949124481,-1.349165422631527,426.0,7.0,3.0,3.227272727272727,4.1841419359420025,3.5682482323055424,1.381976597885342,5.613615477764332,461,470,0,15,132,9.227272727272727
14,686.4887892376681,6.233183856502242,3.7885194009714622,1.9579713344495155,-0.03559039994566085,223.0,4.0,2.0,2.0458715596330275,4.982787485166879,3.431831258788849,1.2615662610100802,5.201570947860099,679,694,2,10,109,6.045871559633028
15,449.4396551724138,12.107758620689655,2.2655801203505184,1.9571258456151281,-0.13737272625115107,232.0,6.0,2.0,2.3917525773195876,3.7846987830302403,2.7057581899030048,0.9772050238058398,4.222008245644752,443,455,8,17,97,9.391752577319588
16,515.0,19.005772005772005,4.686003215147282,2.3608913748992073,-0.4211108152926859,693.0,7.0,3.0,3.517766497461929,5.440847306724618,4.1841419359420025,1.692568750643269,6.6036697681803656,506,527,12,26,197,7.517766497461929
