ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,519.6988135813978,516.5364482370554,307.86885070974023,282.1427562960773,-1.32240726178019,3416585.0,18.0,4.0,4.112052292112735,148.7642872023196,260.0075515581388,100.3417161995921,411.0635127705138,0,1023,0,1023,830871,4.112052292112735
1,1.2914285714285714,14.222857142857142,2.850389211062218,1.25269982664013,-1.5013919045652706,175.0,7.0,3.0,3.0701754385964914,2.7057581899030048,2.256758334191025,0.7978845608028654,3.523362819972964,0,5,7,20,57,12.070175438596491
2,401.1029411764706,15.308823529411764,2.6068166964694766,1.5180316880065068,-0.4747528263352734,204.0,6.0,3.0,3.2903225806451615,3.742410318509555,2.5854414729132054,0.9772050238058398,3.9088200952233594,396,406,12,19,62,11.290322580645162
3,955.3761467889908,8.738532110091743,3.1315034605850416,1.8417630392671012,1.5361262373167723,218.0,5.0,2.0,2.0761904761904764,3.477898169151024,3.0382538898732494,1.1283791670955126,4.787307364817192,950,959,2,16,105,11.076190476190476
4,477.24803553126065,8.26614280833618,6.583845432099298,4.580333751507623,-0.9021722949470927,2927.0,14.0,6.0,6.475663716814159,8.214724333230155,6.358093703724522,2.6462837142006137,10.045109950630787,466,494,0,29,452,14.475663716814159
5,678.556358381503,24.109826589595375,3.2804862828275865,2.3431842952781645,0.25952951942942554,692.0,12.0,3.0,4.407643312101911,4.029119531035698,3.385137501286538,1.2615662610100802,5.725898905580716,672,688,19,30,157,13.40764331210191
6,1014.4491978609626,26.108021390374333,4.782542643416698,2.8165741356690237,0.2947289201210618,935.0,11.0,4.0,5.404624277456647,4.51351666838205,3.949327084834294,1.5957691216057308,6.555290583552474,1002,1021,19,32,173,12.404624277456648
7,92.03361344537815,26.747899159663866,2.691995347235216,2.161404550371365,-0.9947107970507613,238.0,5.0,3.0,2.5319148936170213,3.949327084834294,2.985410660720923,1.1283791670955126,4.54864184146723,87,98,21,31,94,11.53191489361702
8,752.7838347731109,27.49121239201668,5.8860550227797015,4.739244784363246,-1.0652101274284655,10071.0,56.0,11.0,15.7359375,6.506551687525748,6.358093703724522,2.4592453796829674,10.998079684646791,740,768,5,42,640,23.7359375
9,924.5458290422245,29.033985581874358,5.060234270809663,2.4480580090873163,-0.1259869264461185,971.0,11.0,4.0,4.668269230769231,4.886025119029199,4.222008245644752,1.692568750643269,6.886811529393324,915,939,24,36,208,12.66826923076923
10,650.4239130434783,35.78804347826087,2.6900529715468235,1.772638723567847,0.027269631377311407,184.0,5.0,2.0,2.271604938271605,3.1915382432114616,2.763953195770684,0.9772050238058398,4.259537945889915,643,655,32,40,81,11.271604938271604
11,316.6323777403035,31.06576728499157,3.6951873649094957,2.3963253536211466,0.7129532586860581,593.0,11.0,3.0,3.3693181818181817,3.477898169151024,3.6996385101659595,1.381976597885342,5.970821321441846,309,324,22,39,176,12.369318181818182
12,123.66812227074236,34.73144104803494,5.395487400249067,2.523493813802261,-1.0587043470660444,916.0,12.0,5.0,5.234285714285714,5.201570947860099,4.442433223290478,1.692568750643269,6.6036697681803656,118,133,27,46,175,14.234285714285715
13,183.1488469601677,27.103424178895878,6.361170037956689,3.977426860013374,-1.1045411630602222,2862.0,18.0,6.0,7.031941031941032,6.333012368467128,5.753627391751592,2.256758334191025,9.673836185197393,172,194,14,45,407,15.031941031941033
14,284.12355212355214,39.64478764478765,5.199138960421231,2.742716503883105,1.258247048774203,259.0,4.0,1.0,1.5889570552147239,4.982787485166879,3.989422804014327,1.4927053303604616,6.358093703724522,276,290,32,52,163,10.588957055214724
15,822.5567567567567,36.47837837837838,3.4207313704077404,1.9878794793344172,1.5504049630430903,370.0,7.0,3.0,2.681159420289855,3.9088200952233594,3.3377905890622728,1.2615662610100802,5.201570947860099,818,827,29,46,138,12.681159420289855
16,544.2603901108673,23.192506076955002,12.027076846344855,9.213311111291311,0.257182175694897,16867.0,46.0,5.0,8.712293388429751,8.156394191823509,9.739422266375435,3.5682482323055424,20.03468907863958,504,573,2,64,1936,16.712293388429753
17,187.46846846846847,53.693693693693696,1.7088474482006022,1.5099892890558106,0.08382506568937874,111.0,5.0,2.0,2.176470588235294,2.393653682408596,2.0342144725641096,0.7978845608028654,3.2410224072142872,183,191,50,57,51,15.176470588235293
18,34.61879432624114,65.23404255319149,6.6339995550363176,2.821062909202908,-0.7991721844198167,564.0,7.0,2.0,2.2650602409638556,4.259537945889915,4.442433223290478,1.692568750643269,7.269074295019226,24,46,50,74,249,12.265060240963855
19,807.1575342465753,71.21917808219177,2.2984748553905887,1.6281911999530292,-0.30174817389775266,146.0,5.0,2.0,2.1791044776119404,2.876813695875796,2.4592453796829674,0.9772050238058398,3.9088200952233594,802,812,67,75,67,11.17910447761194
20,1008.8790896159318,56.445945945945944,6.855149490079809,4.3440721971718235,0.37870852327087384,1406.0,7.0,3.0,3.1666666666666665,7.399277020331919,6.651697090182843,2.5854414729132054,10.249012754438885,996,1023,45,69,444,12.166666666666666
21,199.02916666666667,78.22083333333333,2.8204415507274474,1.992609194843061,-1.2813958107600767,240.0,6.0,2.0,2.2429906542056073,3.5682482323055424,2.9316150714175193,1.1283791670955126,4.686510657907603,195,204,71,84,107,12.242990654205608
22,514.4561264822134,64.26166007905138,7.266401459293184,6.123463522478041,1.413616336476149,1265.0,8.0,3.0,2.8947368421052633,6.746726148605861,6.128667601500942,2.326213245840639,9.91754782346883,496,527,50,85,437,12.894736842105264
23,437.1328125,87.7890625,3.6599849846971706,1.9766030092235989,1.2603817001528457,384.0,8.0,3.0,3.5555555555555554,3.9088200952233594,3.2897623212397704,1.1283791670955126,5.108953969950291,432,442,80,94,108,13.555555555555555
24,93.26403641881639,77.93389605462822,7.7844264238804115,5.36345870993194,-0.39037725159211956,10544.0,34.0,10.0,12.050285714285714,9.13220620552083,8.07796550300118,3.1915382432114616,13.134837582232015,74,111,60,98,875,23.050285714285714
25,633.404609475032,95.84507042253522,4.365053966917864,3.3547146571052737,-0.17791552956286344,781.0,8.0,4.0,3.8284313725490198,5.781222885281108,4.583497844237541,1.7841241161527712,7.069275219628611,621,641,88,102,204,11.82843137254902
26,390.5850340136054,94.04489795918367,4.097432080659256,2.963743666941059,-1.1498685806849145,735.0,8.0,4.0,3.9516129032258065,5.698035485213008,4.3336224206596095,1.692568750643269,6.723094811029982,384,401,85,103,186,11.951612903225806
27,168.82417582417582,97.97802197802197,2.405749485356405,1.3196256286885661,-0.7402114266546054,91.0,4.0,1.0,1.467741935483871,3.0382538898732494,2.256758334191025,0.7978845608028654,3.523362819972964,165,174,94,102,62,11.46774193548387
28,835.7152777777778,92.88888888888889,2.0990011315352644,1.643828067604811,0.1128254981423136,144.0,5.0,2.5,2.3225806451612905,3.141274657157109,2.393653682408596,0.7978845608028654,3.5682482323055424,831,840,89,97,62,11.32258064516129
29,52.40056818181818,111.46022727272727,5.1213243339826064,2.3182331361391015,-0.5597775100575737,352.0,6.0,1.0,1.7170731707317073,4.222008245644752,3.385137501286538,1.2615662610100802,5.670035141386943,42,66,94,118,205,13.717073170731707
30,461.15985790408524,104.15097690941386,4.963401120103612,3.537687807727835,0.5020327959950467,1126.0,9.0,3.0,3.7533333333333334,6.023896332520351,5.014626706796775,2.0342144725641096,7.958873497585845,450,471,97,118,300,12.753333333333334
31,741.2662721893491,113.23076923076923,2.1977060428397395,1.6690050338312026,-1.5436199367513874,169.0,6.0,3.0,2.6,3.2410224072142872,2.393653682408596,0.9772050238058398,3.7846987830302403,738,745,109,119,65,13.6
32,224.64689265536722,109.16949152542372,2.4064170406104264,1.9256913629964447,-1.4533175897401194,354.0,9.0,4.0,4.1647058823529415,3.385137501286538,2.763953195770684,0.9772050238058398,4.370193722368317,220,229,104,114,85,15.16470588235294
33,133.0933113129645,108.30883567299752,4.971764652538331,3.112389122490369,-1.4452215197751972,1211.0,9.0,5.0,4.983539094650205,6.863662517577698,5.108953969950291,2.111004122822376,7.590394548326596,127,141,99,119,243,14.983539094650206
34,117.26271186440678,114.61440677966101,2.7053518792124023,1.7446718972194604,-1.513088196388613,236.0,6.0,3.0,2.9135802469135803,3.6125759969217834,2.7057581899030048,0.9772050238058398,4.296739856991561,113,121,108,120,81,11.91358024691358
35,269.1658692185008,110.50877192982456,3.2393531761911047,2.4226746237783527,0.5724034218332216,627.0,9.0,4.0,4.384615384615385,4.720348719413148,3.6125759969217834,1.381976597885342,5.585191925620057,263,276,105,118,143,16.384615384615383
36,182.06369426751593,125.47452229299363,3.7273580544995566,2.063141890181293,0.6709765616164277,314.0,5.0,3.0,2.754385964912281,4.370193722368317,3.385137501286538,1.381976597885342,5.262410103554244,176,189,119,131,114,13.75438596491228
37,384.7808510638298,127.27872340425532,5.917442935689268,2.481134508842315,0.05375249123752853,470.0,7.0,2.0,2.292682926829268,4.029119531035698,3.949327084834294,1.4927053303604616,6.506551687525748,369,394,120,136,205,12.292682926829269
38,282.66981747066495,92.74478487614081,15.975428669726758,7.4161579266729625,-0.9984010640890544,3068.0,11.0,3.0,3.769041769041769,7.091753098990329,8.556358677747903,3.1915382432114616,14.036873567421145,261,305,71,130,814,11.769041769041769
39,1.3661616161616161,121.73232323232324,4.655360389181994,1.3681719430427424,1.5062358010208317,396.0,11.0,4.0,4.304347826086956,2.985410660720923,2.7057581899030048,0.9772050238058398,4.442433223290478,0,7,110,130,92,13.304347826086957
40,903.1989247311828,133.30107526881721,2.6730877332956986,2.0993285361700633,1.132063128975428,186.0,5.0,2.0,1.878787878787879,3.0901936161855166,2.8209479177387813,0.9772050238058398,4.652426491681278,899,909,127,138,99,10.878787878787879
41,857.2164634146342,126.84451219512195,3.0283057968899416,2.1432911577443163,0.6544941564199012,328.0,7.0,3.0,2.8521739130434782,3.5682482323055424,3.141274657157109,1.1283791670955126,4.982787485166879,851,863,121,134,115,11.852173913043478
42,146.31863979848868,149.18639798488664,7.81499846828081,2.679778175194593,1.4076780929106623,794.0,9.0,3.0,3.240816326530612,4.296739856991561,4.686510657907603,1.692568750643269,7.632215220473915,140,158,132,161,245,13.240816326530613
43,107.4959349593496,142.9959349593496,2.6703267207798125,2.223628882527479,0.9714242283036365,246.0,5.0,3.0,2.6739130434782608,4.029119531035698,3.0382538898732494,1.1283791670955126,4.652426491681278,102,113,138,148,92,17.67391304347826
44,673.9817073170732,158.98170731707316,2.062083820707268,2.009931341793123,0.9922349501413935,164.0,6.0,2.0,2.3768115942028984,3.0382538898732494,2.393653682408596,0.7978845608028654,3.9088200952233594,670,678,153,162,69,11.376811594202898
45,237.41484716157206,155.07860262008734,2.350148509466116,1.8353186207657355,1.252840497267458,229.0,7.0,3.0,3.0945945945945947,2.985410660720923,2.6462837142006137,0.9772050238058398,4.1073621666150775,233,241,150,160,74,13.094594594594595
46,108.38977635782747,171.1074851665906,5.33918186134822,4.300912278026348,-1.5490704918326297,4382.0,24.0,9.5,10.238317757009346,7.442171739215616,5.997417539138688,2.4592453796829674,9.491137855389772,98,119,159,185,428,26.238317757009344
47,442.52682926829266,160.7560975609756,3.0735801661100077,2.547398323102494,-0.3130708037730171,205.0,4.0,2.0,1.9339622641509433,4.51351666838205,3.1915382432114616,1.2615662610100802,5.108953969950291,438,451,155,167,106,11.933962264150944
48,610.2079207920792,163.7161716171617,5.353329050965559,2.410153012006275,-1.1040583701435591,303.0,6.0,2.0,1.9177215189873418,3.8678889139475245,3.826519928662906,1.381976597885342,5.997417539138688,605,617,155,177,158,10.917721518987342
49,187.00619718309858,154.80225352112677,8.875330539628262,3.1263644172994405,-1.2781315779498348,1775.0,10.0,4.0,4.41542288557214,7.48482063701911,6.231677632421503,2.4592453796829674,9.788323438736636,176,195,137,171,402,12.41542288557214
50,863.4589041095891,170.62328767123287,2.8474946411190314,2.4796891235315517,0.48656907740211813,292.0,5.0,2.0,2.3174603174603177,4.259537945889915,3.2897623212397704,1.2615662610100802,5.140011726956917,857,871,165,178,126,11.317460317460318
51,296.35470085470087,168.2065527065527,6.638130786683419,3.9608579075264543,0.03308442965818097,1404.0,8.0,4.0,3.954929577464789,7.898654169668588,5.944106103225343,2.4592453796829674,9.321941800299703,283,312,160,178,355,11.954929577464789
52,7.123481781376518,170.3582995951417,6.087863759484973,4.009446971087595,-1.270422280733118,1976.0,13.0,5.0,5.504178272980502,6.102643417692329,5.781222885281108,2.256758334191025,9.166995688475081,0,16,160,187,359,20.5041782729805
53,637.2308673469388,181.50510204081633,6.945851097504583,2.9707829369252297,0.13775333024831032,784.0,7.0,3.0,3.2531120331950207,5.890312181373172,4.853342309955121,1.9544100476116797,7.527227892173502,625,648,175,189,241,12.253112033195022
54,972.2328767123288,179.1472602739726,2.709895944539206,2.002156090343817,1.5296875979382787,292.0,6.0,2.0,2.3934426229508197,4.3336224206596095,2.9316150714175193,1.1283791670955126,4.478115991081385,968,978,172,190,122,12.39344262295082
55,755.6739974126779,200.10090556274255,3.3647090325334834,2.754424271429087,0.36170962222013897,773.0,9.0,4.0,4.392045454545454,5.108953969950291,3.949327084834294,1.5957691216057308,6.102643417692329,749,764,193,207,176,13.392045454545455
