ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90,x_start,x_end,y_start,y_end,area,greylevel
0,517.2607836371652,550.5189717637587,299.8588219906736,282.6664048161952,0.98155382077794,2608350.0,20.0,2.0,2.824154978529341,84.83693085267578,237.33813578653627,87.38930592081337,398.85809469773903,0,1023,0,1023,923586,2.824154978529341
1,231.42399860066467,23.676053874409657,4.422117454707651,3.5799580640520574,-0.6054798630055802,5717.0,48.0,15.0,17.324242424242424,5.641895835477563,5.077706251929807,2.0342144725641096,8.253382073025046,221,242,14,33,330,24.324242424242424
2,152.2140221402214,38.73431734317343,2.498921964906925,1.806270328279247,-1.1457448599595284,271.0,8.0,3.0,3.2650602409638556,3.3377905890622728,2.7057581899030048,0.9772050238058398,4.3336224206596095,148,157,34,44,83,11.265060240963855
3,390.642774566474,51.3121387283237,5.059020260056128,2.509588894228985,-0.2584067376456004,865.0,8.0,3.0,4.023255813953488,5.808687281605183,4.3336224206596095,1.7841241161527712,6.978639737521917,380,404,45,59,215,12.023255813953488
4,411.9968387776607,76.19884088514226,5.1403340525297,4.328564400675842,-0.40310086447169596,9490.0,57.0,16.0,19.936974789915965,6.4820448144285745,5.917270272703197,2.326213245840639,9.755749892701914,399,426,65,87,476,26.936974789915965
5,63.01774691358025,79.3179012345679,4.027483349287088,2.8116943610790837,1.4553847087900929,1296.0,15.0,5.0,5.785714285714286,4.820437914901168,4.296739856991561,1.692568750643269,6.886811529393324,56,70,70,91,224,13.785714285714286
6,716.0387722132472,105.82067851373182,3.2954120908806432,2.284309476497396,0.8644781929795434,619.0,9.0,5.0,4.7251908396946565,4.652426491681278,3.523362819972964,1.381976597885342,5.4700209598571305,710,723,99,111,131,12.725190839694656
7,1020.9964539007092,100.49290780141844,2.3203794630605494,1.6123953691662867,-1.4843908104406833,282.0,9.0,4.0,4.476190476190476,2.985410660720923,2.393653682408596,0.9772050238058398,3.742410318509555,1017,1023,95,105,63,12.476190476190476
8,275.88235294117646,105.12156862745098,3.075326323026466,1.9402908641288872,-0.04715494046037634,255.0,5.0,3.0,2.6842105263157894,4.068428945128219,3.0382538898732494,1.2615662610100802,4.686510657907603,267,282,101,109,95,10.68421052631579
9,604.093984962406,116.57518796992481,3.026728349911847,2.213932420156816,0.35133401819152954,532.0,9.0,4.0,4.508474576271187,4.1841419359420025,3.2897623212397704,1.381976597885342,5.170882945826411,597,611,112,121,118,12.508474576271187
10,53.84754631593834,140.85772875123746,5.310140957757899,4.372428783233697,-1.4058795763679255,14142.0,85.0,16.0,24.680628272251308,6.358093703724522,5.863230142835039,2.326213245840639,9.997464891746821,42,67,128,163,573,32.68062827225131
11,777.4530950861518,138.59434162944055,5.551199962318859,4.582718254593661,-0.2818954111688151,4701.0,26.0,7.0,8.988527724665392,7.247146419131151,6.050259243299904,2.4592453796829674,9.91754782346883,760,790,124,150,523,17.988527724665392
12,548.3608695652174,138.51884057971014,5.167451311987923,2.092996235934306,1.2816153828185208,690.0,8.0,4.0,3.8764044943820224,5.698035485213008,4.145929793656026,1.692568750643269,6.206085419025319,542,554,129,149,178,14.876404494382022
13,467.5645541724773,170.47835855585973,10.204306208509738,9.719202496844531,-0.9129043785606565,116166.0,247.0,18.0,37.23269230769231,8.83096382707056,10.910907269000948,3.949327084834294,21.792621462004423,424,505,141,204,3120,45.23269230769231
14,733.1749148694665,146.2288308740068,5.9765606406359115,5.053553182627001,-1.337293994126511,8810.0,35.0,13.0,14.325203252032521,8.444016491289505,7.024103669400641,2.8209479177387813,11.24139781410501,721,747,132,163,615,26.32520325203252
